Wall time,Step,Value
1543523985.38315,2998,200.0
1543523985.736744,3003,200.0
1543523985.883688,3005,200.0
1543523986.028876,3007,200.0
1543523986.179807,3009,200.0
1543523986.369656,3011,200.0
1543523986.6383018,3014,200.0
1543523986.717912,3015,200.0
1543523986.792172,3016,200.0
1543523987.04385,3019,200.0
1543523987.116797,3020,200.0
1543523987.188067,3021,200.0
1543523987.2616599,3022,200.0
1543523987.5173702,3025,200.0
1543523987.592382,3026,200.0
1543523987.676096,3027,200.0
1543523987.9331672,3030,200.0
1543523988.009689,3031,200.0
1543523988.1564841,3033,200.0
1543523988.238239,3034,200.0
1543523988.633055,3038,200.0
1543523988.782027,3040,200.0
1543523988.855257,3041,200.0
1543523988.929635,3042,200.0
1543523989.239101,3046,200.0
1543523989.406834,3048,200.0
1543523989.586719,3050,200.0
1543523989.827888,3053,200.0
1543523990.754866,3062,162.0
1543523991.0371761,3065,200.0
1543523991.2049768,3067,200.0
1543523991.357036,3069,200.0
1543523991.532775,3071,200.0
1543523991.685573,3073,200.0
1543523991.92525,3076,200.0
1543523992.363007,3082,184.0
1543523992.659331,3086,200.0
1543523992.80591,3088,200.0
1543523993.020658,3091,200.0
1543523993.308875,3095,200.0
1543523993.6042671,3099,200.0
1543523993.880548,3103,200.0
1543523994.167993,3107,200.0
1543523994.547894,3113,144.0
1543523994.770134,3116,200.0
1543523995.041549,3120,200.0
1543523995.191395,3122,200.0
1543523995.4933639,3126,200.0
1543523995.566613,3127,200.0
1543523996.076563,3134,200.0
1543523996.293324,3137,200.0
1543523996.365451,3138,200.0
1543523996.753557,3143,200.0
1543523996.8248498,3144,200.0
1543523996.896758,3145,200.0
1543523997.040111,3147,200.0
1543523997.255639,3150,200.0
1543523997.625231,3155,200.0
1543523997.8394802,3158,200.0
1543523997.911284,3159,200.0
1543523998.053204,3161,200.0
1543523998.4834251,3167,200.0
1543523999.179441,3177,200.0
1543523999.693151,3184,200.0
1543523999.870868,3187,200.0
1543523999.942529,3188,200.0
1543524000.3011851,3193,200.0
