Wall time,Step,Value
1543523114.21439,430,0.24216228723526
1543523115.473641,439,0.2370530515909195
1543523115.741368,441,0.24630938470363617
1543523115.871187,442,0.23883786797523499
1543523116.261342,445,0.24676059186458588
1543523117.093761,451,0.24486537277698517
1543523118.3458529,460,0.25016093254089355
1543523118.758225,463,0.24087752401828766
1543523118.8876731,464,0.24225080013275146
1543523120.2494678,474,0.24700100719928741
1543523122.690123,491,0.2467699646949768
1543523122.968368,493,0.23919671773910522
1543523126.3248372,507,0.23786886036396027
1543523127.060489,512,0.24006801843643188
1543523127.365512,514,0.24105863273143768
1543523127.822709,517,0.24113135039806366
1543523129.0244448,525,0.24180813133716583
1543523129.987107,531,0.23740795254707336
1543523130.2747688,533,0.24552473425865173
1543523130.70636,536,0.24351784586906433
1543523131.589638,542,0.2363932579755783
1543523132.373112,547,0.23681429028511047
1543523133.7668722,557,0.23868034780025482
1543523134.5654662,563,0.2411775290966034
1543523135.422005,569,0.23909004032611847
1543523135.9787278,573,0.2420063316822052
1543523136.8052769,579,0.24477793276309967
1543523137.073952,581,0.2420470416545868
1543523137.206731,582,0.2403474599123001
1543523137.4721549,584,0.24294084310531616
1543523137.743039,586,0.2357381284236908
1543523137.87677,587,0.2358357459306717
1543523138.569675,592,0.24224279820919037
1543523138.709404,593,0.23693174123764038
1543523140.0514922,602,0.2359892725944519
1543523140.9840362,608,0.23974163830280304
1543523141.26877,610,0.23691534996032715
1543523141.9577112,615,0.23427249491214752
1543523142.623728,620,0.2420135885477066
1543523142.883127,622,0.23968887329101562
1543523144.452702,634,0.24004894495010376
1543523145.3782132,641,0.23654399812221527
1543523145.515946,642,0.2417006939649582
1543523145.778114,644,0.23815761506557465
1543523146.037288,646,0.23543640971183777
1543523146.167812,647,0.23547372221946716
1543523146.425972,649,0.23723182082176208
1543523148.006374,661,0.2403378039598465
1543523148.416991,664,0.24677467346191406
1543523148.976522,668,0.2263455092906952
1543523149.3916538,671,0.23359061777591705
1543523149.794297,674,0.23452973365783691
1543523150.347359,678,0.23499087989330292
1543523150.489748,679,0.2335147261619568
1543523151.0561411,683,0.23088769614696503
1543523151.765695,688,0.2374892234802246
1543523151.914005,689,0.23019765317440033
1543523153.3158872,699,0.23842792212963104
1543523153.90536,703,0.23877014219760895
1543523154.3188548,706,0.2350071668624878
1543523155.489888,714,0.23655183613300323
1543523156.126683,718,0.2371627390384674
1543523156.55056,721,0.23757566511631012
1543523156.688354,722,0.23600855469703674
1543523156.833588,723,0.2354784607887268
1543523157.899369,730,0.23186606168746948
1543523158.77614,736,0.23583832383155823
1543523159.07423,738,0.22827573120594025
1543523159.2281651,739,0.2309107631444931
1543523159.820061,743,0.22830939292907715
1543523160.417683,747,0.22758768498897552
1543523160.9072971,750,0.2288902997970581
1543523161.067518,751,0.22894281148910522
1543523161.2271209,752,0.23194703459739685
1543523161.793268,756,0.23405338823795319
1543523163.072982,765,0.2320917248725891
1543523163.6387358,769,0.23038138449192047
1543523163.7746298,770,0.2309628427028656
1543523163.927087,771,0.2278500199317932
1543523164.196268,773,0.22812263667583466
1543523164.326624,774,0.22972024977207184
1543523165.164931,780,0.22110068798065186
1543523165.900491,784,0.23121294379234314
1543523166.0532658,785,0.22138704359531403
1543523166.345487,787,0.22403478622436523
1543523166.628437,789,0.23148030042648315
1543523167.064726,792,0.22378981113433838
1543523167.1953018,793,0.2296103537082672
1543523167.327091,794,0.2319665104150772
1543523167.467283,795,0.22836782038211823
1543523167.8827379,798,0.22741591930389404
1543523168.428811,802,0.2287921905517578
1543523169.172539,807,0.22877717018127441
1543523169.332515,808,0.23165197670459747
1543523169.482729,809,0.2243482768535614
1543523170.344351,815,0.2249828577041626
1543523172.846474,832,0.2259172946214676
1543523173.395335,836,0.22715896368026733
1543523173.6982431,838,0.23513667285442352
1543523174.4648151,843,0.22758321464061737
1543523178.214485,867,0.22287428379058838
1543523178.533665,869,0.2204926460981369
1543523179.320836,874,0.22284796833992004
1543523179.642536,876,0.22326770424842834
1543523180.269387,880,0.22263406217098236
1543523180.5967271,882,0.22556288540363312
1543523182.0396721,890,0.2253263145685196
1543523183.038647,896,0.22460395097732544
1543523183.7129228,900,0.22592376172542572
1543523184.886416,907,0.22815243899822235
1543523185.2080991,909,0.2234041690826416
1543523186.2087848,915,0.21676455438137054
1543523186.517705,917,0.22806185483932495
1543523187.005353,920,0.2173677384853363
1543523187.163983,921,0.22294293344020844
1543523187.4909341,923,0.2233533412218094
1543523188.7343428,931,0.22040677070617676
1543523188.8814368,932,0.21333135664463043
1543523189.340204,935,0.22401198744773865
1543523190.520101,942,0.2254289984703064
1543523191.035346,945,0.21490341424942017
1543523192.482965,954,0.21389606595039368
1543523193.043346,958,0.21657618880271912
1543523193.4831371,961,0.2135864645242691
1543523193.634763,962,0.22021231055259705
1543523194.8947499,971,0.21704991161823273
1543523195.042217,972,0.21667902171611786
1543523195.616392,976,0.21442866325378418
1543523195.754173,977,0.21440307796001434
1543523195.898344,978,0.21689428389072418
1543523196.0324569,979,0.21933914721012115
1543523196.641112,983,0.2168959230184555
1543523196.77833,984,0.21648961305618286
1543523197.1844559,987,0.21092835068702698
1543523197.3250968,988,0.2170560508966446
1543523198.401216,996,0.21404136717319489
1543523200.471361,1000,0.21258597075939178
1543523200.8036711,1002,0.21687734127044678
1543523201.147975,1004,0.21192491054534912
1543523201.307646,1005,0.21334633231163025
1543523202.5877461,1014,0.2059975564479828
1543523203.013716,1017,0.2170499563217163
1543523204.123209,1025,0.2087492197751999
1543523204.401883,1027,0.21594810485839844
1543523205.054726,1031,0.20636117458343506
1543523205.190964,1032,0.21373212337493896
1543523206.035285,1037,0.20334291458129883
1543523207.1795368,1044,0.20401008427143097
1543523208.7796679,1055,0.2108609974384308
1543523209.0741508,1057,0.20794729888439178
1543523210.1999528,1063,0.20406225323677063
1543523210.7276428,1066,0.21161717176437378
1543523211.0638442,1068,0.20770706236362457
1543523211.599086,1072,0.2088225781917572
1543523212.1388302,1076,0.21022115647792816
1543523212.4002,1078,0.20451924204826355
1543523213.063342,1083,0.2083570659160614
1543523213.194154,1084,0.21067866683006287
1543523213.323904,1085,0.2077678143978119
1543523214.411607,1093,0.21158736944198608
1543523215.201175,1099,0.20622073113918304
1543523215.7434618,1103,0.2019783854484558
1543523215.875937,1104,0.2081771045923233
1543523216.0125592,1105,0.2033604383468628
1543523217.3887959,1114,0.20290158689022064
1543523218.116779,1119,0.20646582543849945
1543523220.06077,1133,0.20773188769817352
1543523220.328012,1135,0.2052915394306183
1543523223.1094232,1155,0.20185908675193787
1543523223.245696,1156,0.20191925764083862
1543523223.829407,1160,0.19904811680316925
1543523223.960634,1161,0.20226873457431793
1543523224.090038,1162,0.19617688655853271
1543523226.622422,1180,0.20297043025493622
1543523227.315256,1185,0.1992439478635788
1543523228.315901,1192,0.2029801458120346
1543523228.455376,1193,0.2000104933977127
1543523229.277913,1199,0.1979936808347702
1543523229.5645282,1201,0.20031072199344635
1543523230.235743,1206,0.19970804452896118
1543523230.517248,1208,0.19991809129714966
1543523230.8034189,1210,0.19478338956832886
1543523231.3721092,1214,0.19476278126239777
1543523233.9200451,1232,0.19252869486808777
1543523234.2284858,1234,0.19629961252212524
1543523234.528248,1236,0.19345586001873016
1543523235.6630259,1244,0.19272854924201965
1543523236.064565,1247,0.19533486664295197
1543523237.135686,1255,0.1943366378545761
1543523237.5565288,1258,0.19628490507602692
1543523237.957964,1261,0.19651837646961212
1543523239.7072299,1274,0.19241875410079956
1543523240.661223,1281,0.19370324909687042
1543523241.498892,1287,0.1918800324201584
1543523242.036562,1291,0.19443270564079285
1543523242.172415,1292,0.19681918621063232
1543523242.305536,1293,0.19422617554664612
1543523242.440436,1294,0.19641563296318054
1543523243.2424269,1300,0.1963418424129486
1543523244.707532,1310,0.19070939719676971
1543523245.431212,1315,0.1906663328409195
1543523245.5753841,1316,0.19046178460121155
1543523246.009818,1319,0.19801029562950134
1543523246.842659,1325,0.19006870687007904
1543523247.112044,1327,0.19420622289180756
1543523247.516734,1330,0.19383659958839417
1543523247.927561,1333,0.19191451370716095
1543523248.326547,1336,0.18869514763355255
1543523248.4615848,1337,0.19260624051094055
1543523251.0685198,1355,0.19164954125881195
1543523252.568179,1366,0.18933041393756866
1543523253.121409,1370,0.19056336581707
1543523255.302722,1385,0.19065426290035248
1543523255.760641,1388,0.18970927596092224
1543523255.923176,1389,0.1873297393321991
1543523256.197932,1391,0.18715426325798035
1543523256.3304262,1392,0.1899012327194214
1543523259.213849,1413,0.19156882166862488
1543523259.342783,1414,0.1955338418483734
1543523260.0255702,1419,0.19147560000419617
1543523260.429194,1422,0.18517374992370605
1543523261.002056,1426,0.18396063148975372
1543523261.287575,1428,0.18952058255672455
1543523261.846619,1432,0.19505850970745087
1543523262.389533,1436,0.18579727411270142
1543523262.928847,1440,0.1900031715631485
1543523266.351259,1465,0.1890990138053894
1543523266.5195122,1466,0.18705002963542938
1543523268.010653,1477,0.18847297132015228
1543523269.120081,1485,0.19100072979927063
1543523269.270699,1486,0.19051474332809448
1543523269.73552,1489,0.1859884262084961
1543523270.0623062,1491,0.18577955663204193
1543523270.210009,1492,0.18768833577632904
1543523273.073783,1501,0.18516093492507935
1543523274.015899,1508,0.18702659010887146
1543523276.069055,1523,0.18593575060367584
1543523276.225028,1524,0.18347831070423126
1543523276.646297,1527,0.17623138427734375
1543523277.630835,1534,0.18771667778491974
1543523279.23838,1546,0.18576207756996155
1543523279.954222,1551,0.18344783782958984
1543523280.0928378,1552,0.1875537633895874
1543523280.3861172,1554,0.1846453696489334
1543523281.356617,1561,0.18595652282238007
1543523282.280171,1568,0.1869608610868454
1543523282.420233,1569,0.17907389998435974
1543523283.6282282,1578,0.181845024228096
1543523284.198329,1582,0.17878513038158417
1543523284.514276,1584,0.17958703637123108
1543523285.1704059,1588,0.18522047996520996
1543523286.498463,1597,0.17881301045417786
1543523287.4297569,1604,0.1788453459739685
1543523287.6157281,1605,0.18191485106945038
1543523288.324556,1610,0.1815038025379181
1543523289.436927,1618,0.17789001762866974
1543523290.660481,1627,0.1748114973306656
1543523290.789633,1628,0.17800495028495789
1543523291.337326,1632,0.17592008411884308
1543523292.0388858,1637,0.1790548712015152
1543523292.4750452,1640,0.17628267407417297
1543523292.750543,1642,0.17660704255104065
1543523293.151785,1645,0.17443571984767914
1543523293.546313,1648,0.17559663951396942
1543523294.110443,1652,0.17486292123794556
1543523295.2438452,1660,0.1774703562259674
1543523296.434507,1668,0.17897208034992218
1543523296.703976,1670,0.17370931804180145
1543523296.968193,1672,0.17105726897716522
1543523297.369885,1675,0.17561103403568268
1543523297.51821,1676,0.17575135827064514
1543523298.408598,1682,0.17078207433223724
1543523298.540908,1683,0.17099596560001373
1543523299.625254,1691,0.1727479249238968
1543523300.202674,1695,0.16995827853679657
1543523300.343359,1696,0.17022272944450378
1543523300.484181,1697,0.17258214950561523
1543523300.758668,1699,0.16936540603637695
1543523301.169298,1702,0.17203597724437714
1543523302.148609,1709,0.16898520290851593
1543523302.280811,1710,0.17027424275875092
1543523303.3332639,1718,0.17216351628303528
1543523303.4766011,1719,0.1673426777124405
1543523304.681993,1728,0.17246808111667633
1543523305.217555,1732,0.1718912273645401
1543523305.480635,1734,0.16631349921226501
1543523305.633971,1735,0.16700807213783264
1543523305.91239,1737,0.17022249102592468
1543523306.5841868,1742,0.16365325450897217
1543523306.723534,1743,0.16947433352470398
1543523306.985566,1745,0.16842123866081238
1543523307.115693,1746,0.16651108860969543
1543523307.243807,1747,0.1665433645248413
1543523307.9759119,1752,0.1679246723651886
1543523309.9686038,1766,0.1691851168870926
1543523311.3781571,1775,0.16668608784675598
1543523312.54641,1781,0.1696503907442093
1543523313.496014,1788,0.16783244907855988
1543523313.646997,1789,0.1696658581495285
1543523315.053737,1798,0.16798895597457886
1543523316.0505202,1805,0.1658497005701065
1543523317.2553542,1814,0.1672268807888031
1543523317.666158,1817,0.16638486087322235
1543523318.666759,1824,0.16776502132415771
1543523318.934546,1826,0.16430607438087463
1543523319.4786339,1830,0.16549387574195862
1543523320.826338,1840,0.168317511677742
1543523320.9569468,1841,0.16513194143772125
1543523321.386833,1844,0.1650025099515915
1543523322.126464,1849,0.16204741597175598
1543523322.679609,1853,0.16674426198005676
1543523324.669358,1866,0.16449160873889923
1543523324.9908218,1868,0.16577549278736115
1543523325.1279008,1869,0.16953541338443756
1543523325.966625,1875,0.16389277577400208
1543523326.1023512,1876,0.16597811877727509
1543523326.242371,1877,0.16903097927570343
1543523326.521779,1879,0.16348959505558014
1543523326.807987,1881,0.16536952555179596
1543523328.531908,1893,0.16766779124736786
1543523331.0638971,1911,0.1649787276983261
1543523331.984788,1917,0.16608956456184387
1543523333.0827572,1924,0.16263997554779053
1543523333.917557,1930,0.16779957711696625
1543523334.4721432,1934,0.16717800498008728
1543523334.7516,1936,0.16602931916713715
1543523335.0201302,1938,0.16868279874324799
1543523335.874526,1944,0.16555224359035492
1543523336.284575,1947,0.16512539982795715
1543523336.57032,1949,0.17042884230613708
1543523337.021587,1952,0.16215261816978455
1543523337.4299421,1955,0.1629251390695572
1543523337.8493,1958,0.16812358796596527
1543523339.065278,1967,0.16744844615459442
1543523339.3319008,1969,0.16662633419036865
1543523340.9883509,1981,0.1667456030845642
1543523341.126985,1982,0.16610178351402283
1543523341.2578828,1983,0.16762399673461914
1543523343.310452,1997,0.17098847031593323
1543523345.539241,2001,0.16566342115402222
1543523346.0894148,2005,0.16779641807079315
1543523346.641931,2009,0.169721782207489
1543523346.772439,2010,0.17163485288619995
1543523347.171656,2013,0.16758494079113007
1543523347.43803,2015,0.16716554760932922
1543523347.719111,2017,0.16828139126300812
1543523348.836373,2025,0.16383838653564453
1543523349.103112,2027,0.16764923930168152
1543523349.538217,2030,0.1698397397994995
1543523349.9633,2033,0.16613143682479858
1543523350.41374,2036,0.1671091914176941
1543523350.70513,2038,0.16580946743488312
1543523351.1020648,2041,0.16953933238983154
1543523351.520818,2044,0.16945557296276093
1543523353.747217,2060,0.1696283370256424
1543523354.714336,2067,0.17027172446250916
1543523355.3865888,2072,0.16709618270397186
1543523355.523007,2073,0.17190702259540558
1543523355.657282,2074,0.1691996455192566
1543523355.920175,2076,0.17022398114204407
1543523356.054016,2077,0.1700068563222885
1543523356.324584,2079,0.17011234164237976
1543523356.5923681,2081,0.17051507532596588
1543523357.1185138,2085,0.17009027302265167
1543523357.661335,2089,0.1680857092142105
1543523358.343168,2094,0.17168395221233368
1543523358.624128,2096,0.17148178815841675
1543523359.602012,2103,0.16884589195251465
1543523359.87116,2105,0.17406214773654938
1543523360.0055711,2106,0.16975854337215424
1543523360.68726,2111,0.17152602970600128
1543523361.211135,2115,0.16984246671199799
1543523361.913547,2120,0.17148809134960175
1543523362.18432,2122,0.1745014190673828
1543523362.315882,2123,0.17113998532295227
1543523363.665534,2133,0.17139121890068054
1543523363.810493,2134,0.16979943215847015
1543523364.392948,2138,0.1729850172996521
1543523364.848133,2141,0.17434439063072205
1543523365.24831,2144,0.1746446043252945
1543523365.40502,2145,0.177785262465477
1543523365.844397,2148,0.17472323775291443
1543523365.974817,2149,0.1734062284231186
1543523366.238295,2151,0.17274874448776245
1543523366.93127,2156,0.17683565616607666
1543523367.069778,2157,0.1759805977344513
1543523368.0508192,2164,0.17610593140125275
1543523368.207793,2165,0.17409826815128326
1543523368.845206,2169,0.17243728041648865
1543523369.113833,2171,0.17579588294029236
1543523369.395761,2173,0.17862705886363983
1543523370.0052228,2177,0.17515955865383148
1543523371.423935,2187,0.17176423966884613
1543523371.696301,2189,0.17537078261375427
1543523371.967038,2191,0.17630936205387115
1543523372.101954,2192,0.17281460762023926
1543523372.669116,2196,0.1740989238023758
1543523373.076659,2199,0.1752321869134903
1543523374.355906,2207,0.17532597482204437
1543523374.9005692,2211,0.17849689722061157
1543523376.845736,2225,0.17396950721740723
1543523377.385118,2229,0.17426133155822754
1543523377.655822,2231,0.1753750443458557
1543523378.524069,2236,0.17693929374217987
1543523378.7033348,2237,0.1732325702905655
1543523378.991153,2239,0.17839142680168152
1543523379.267931,2241,0.17663373053073883
1543523379.4157372,2242,0.1772988736629486
1543523379.682556,2244,0.17598654329776764
1543523379.945468,2246,0.17701111733913422
1543523380.074872,2247,0.174873948097229
1543523381.032114,2254,0.1763618290424347
1543523381.440201,2257,0.17624661326408386
1543523382.138346,2262,0.18016096949577332
1543523383.8034391,2274,0.17896531522274017
1543523384.326101,2278,0.17465300858020782
1543523384.7471309,2281,0.176573246717453
1543523386.085044,2291,0.1737363487482071
1543523386.911231,2297,0.17424900829792023
1543523387.045249,2298,0.17565101385116577
1543523387.327803,2300,0.1799127757549286
1543523387.754839,2303,0.1763983964920044
1543523388.1460521,2306,0.17628104984760284
1543523388.2791302,2307,0.17565037310123444
1543523388.424475,2308,0.176781564950943
1543523389.850014,2318,0.1759243905544281
1543523389.9843771,2319,0.17490063607692719
1543523390.118732,2320,0.175898015499115
1543523390.427555,2322,0.1779908388853073
1543523392.198421,2334,0.17631539702415466
1543523392.337481,2335,0.17219410836696625
1543523392.4808671,2336,0.17317061126232147
1543523392.6215308,2337,0.17936666309833527
1543523393.7272289,2345,0.17415322363376617
1543523395.0229208,2354,0.17698532342910767
1543523397.3470132,2371,0.17154239118099213
1543523399.236031,2385,0.17547102272510529
1543523399.791945,2389,0.17301404476165771
1543523399.941917,2390,0.17409902811050415
1543523400.237153,2392,0.17303763329982758
1543523401.360425,2400,0.1720096617937088
1543523401.627737,2402,0.16878964006900787
1543523402.228766,2406,0.17565199732780457
1543523403.757431,2416,0.1743994802236557
1543523404.9078872,2424,0.16994720697402954
1543523405.046481,2425,0.1705736219882965
1543523406.646042,2436,0.16826020181179047
1543523407.737517,2444,0.17237964272499084
1543523408.541627,2450,0.16733841598033905
1543523408.683579,2451,0.1716928631067276
1543523408.9705868,2453,0.16936056315898895
1543523409.250858,2455,0.16978558897972107
1543523409.998524,2460,0.17046812176704407
1543523412.8645508,2479,0.16501182317733765
1543523413.788231,2485,0.16907073557376862
1543523413.94804,2486,0.16481418907642365
1543523415.575608,2496,0.16796357929706573
1543523415.898134,2498,0.16746297478675842
1543523417.685513,2501,0.16342422366142273
1543523417.85429,2502,0.16605940461158752
1543523418.0574741,2503,0.16354061663150787
1543523419.7619781,2513,0.16512839496135712
1543523419.940882,2514,0.16730578243732452
1543523420.47633,2517,0.16554728150367737
1543523421.4778922,2523,0.16676945984363556
1543523422.337513,2528,0.16650579869747162
1543523422.673857,2530,0.16362208127975464
1543523423.0615208,2532,0.16886132955551147
1543523423.4383519,2534,0.1585198938846588
1543523425.0571709,2543,0.16253924369812012
1543523425.769103,2547,0.16454331576824188
1543523426.460511,2551,0.1655917465686798
1543523426.789014,2553,0.16204065084457397
1543523427.2864919,2556,0.15968666970729828
1543523428.845808,2565,0.156942218542099
1543523429.024029,2566,0.1569160521030426
1543523429.714499,2570,0.15829594433307648
1543523430.731904,2576,0.16004356741905212
1543523431.060213,2578,0.15776760876178741
1543523433.052855,2590,0.15745334327220917
1543523433.210206,2591,0.15402083098888397
1543523433.366909,2592,0.15467572212219238
1543523433.546825,2593,0.1549634039402008
1543523434.054742,2596,0.15505072474479675
1543523434.712537,2600,0.1530575156211853
1543523435.693625,2606,0.15187998116016388
1543523435.845257,2607,0.15215545892715454
1543523436.314962,2610,0.15146629512310028
1543523437.587698,2618,0.1559954732656479
1543523438.384159,2623,0.1531650871038437
1543523438.890322,2626,0.1513710618019104
1543523439.4013078,2629,0.15195442736148834
1543523439.58455,2630,0.14952075481414795
1543523440.571954,2636,0.15084491670131683
1543523440.9116092,2638,0.14961154758930206
1543523441.901396,2644,0.14962364733219147
1543523442.410532,2647,0.15362437069416046
1543523442.9044962,2650,0.14869095385074615
1543523443.056556,2651,0.145951047539711
1543523443.691707,2655,0.14934025704860687
1543523446.821054,2674,0.14273963868618011
1543523447.433484,2678,0.14310802519321442
1543523447.7605271,2680,0.14443665742874146
1543523448.5522282,2685,0.14206767082214355
1543523449.366143,2690,0.13966277241706848
1543523451.379373,2703,0.1424817591905594
1543523452.023332,2707,0.1446555256843567
1543523452.4932349,2710,0.1417234241962433
1543523454.882227,2725,0.1401132196187973
1543523456.705097,2736,0.137283056974411
1543523456.861881,2737,0.13490112125873566
1543523457.351734,2740,0.13931216299533844
1543523458.3041852,2746,0.13642697036266327
1543523459.422327,2753,0.1357414275407791
1543523459.5779798,2754,0.13413681089878082
1543523459.743472,2755,0.1371406465768814
1543523459.898462,2756,0.13491059839725494
1543523460.061716,2757,0.13740307092666626
1543523460.213446,2758,0.13936752080917358
1543523461.5625951,2766,0.13717705011367798
1543523465.40373,2789,0.13371330499649048
1543523465.5593212,2790,0.1331797093153
1543523465.7226932,2791,0.12882012128829956
1543523466.841953,2798,0.1308860331773758
1543523468.551789,2809,0.13231979310512543
1543523468.872606,2811,0.13210196793079376
1543523470.87648,2823,0.12736369669437408
1543523471.038592,2824,0.12785838544368744
1543523471.535758,2827,0.12543806433677673
1543523471.8673038,2829,0.12823589146137238
1543523472.0244281,2830,0.12592732906341553
1543523472.344852,2832,0.1271989345550537
1543523475.387959,2851,0.12998679280281067
1543523476.2643661,2856,0.13010554015636444
1543523476.772296,2859,0.12736308574676514
1543523477.270473,2862,0.12785793840885162
1543523478.712335,2871,0.1249183937907219
1543523478.8632479,2872,0.12466774135828018
1543523479.810564,2878,0.12192322313785553
1543523480.125893,2880,0.12679219245910645
1543523480.2776918,2881,0.12746427953243256
1543523481.232438,2887,0.12556609511375427
1543523481.712255,2890,0.12523797154426575
1543523481.874977,2891,0.1262611448764801
1543523482.648461,2896,0.12585970759391785
1543523482.955759,2898,0.12464918941259384
1543523483.2519512,2900,0.12478611618280411
1543523483.727614,2903,0.12484536319971085
1543523485.153158,2912,0.12660571932792664
1543523485.966654,2917,0.12437300384044647
1543523486.279424,2919,0.12655866146087646
1543523486.456098,2920,0.12668609619140625
1543523486.6163561,2921,0.12485074251890182
1543523488.358977,2932,0.12648800015449524
1543523489.923306,2942,0.1253637671470642
1543523491.177375,2950,0.12260037660598755
1543523494.00116,2967,0.12429699301719666
1543523495.1634061,2974,0.12183636426925659
1543523495.324666,2975,0.12021452933549881
1543523495.8144,2978,0.12444674968719482
1543523497.451731,2988,0.12378194183111191
1543523498.43451,2994,0.12150035053491592
1543523499.0743759,2998,0.12429613620042801
1543523501.2142332,3003,0.12325248122215271
1543523501.5428638,3005,0.12382856756448746
1543523501.870805,3007,0.12059286236763
1543523502.1937191,3009,0.12298767268657684
1543523502.532813,3011,0.12104969471693039
1543523503.16484,3015,0.12127426266670227
1543523503.320472,3016,0.12367221713066101
1543523503.792821,3019,0.1200014129281044
1543523504.809332,3025,0.12409932911396027
1543523505.1178648,3027,0.12207413464784622
1543523505.600095,3030,0.12357684224843979
1543523506.875018,3038,0.11942108720541
1543523507.180035,3040,0.12301993370056152
1543523507.350316,3041,0.1225748285651207
1543523507.521394,3042,0.12105810642242432
1543523508.736562,3050,0.12079164385795593
1543523511.048149,3065,0.12167489528656006
1543523511.343596,3067,0.12235942482948303
1543523511.660042,3069,0.11970508843660355
1543523511.9599192,3071,0.12142470479011536
1543523512.2690718,3073,0.12294372171163559
1543523513.669162,3082,0.12221313267946243
1543523514.326537,3086,0.120152547955513
1543523516.3293178,3099,0.12178941816091537
1543523516.961514,3103,0.12123275548219681
1543523518.5080059,3113,0.12236324697732925
1543523519.895659,3122,0.1177763044834137
1543523522.20351,3137,0.1212487518787384
1543523522.3644779,3138,0.1225174069404602
1543523523.306824,3144,0.11856335401535034
1543523523.465962,3145,0.11930516362190247
1543523523.7798789,3147,0.11946269869804382
1543523524.240042,3150,0.1199125126004219
1543523525.008095,3155,0.11936035752296448
1543523525.48926,3158,0.12208281457424164
1543523525.658439,3159,0.12124792486429214
1543523525.959819,3161,0.1189296767115593
1543523528.527391,3177,0.11756440252065659
1543523529.638826,3184,0.11869294196367264
1543523530.249527,3188,0.12044696509838104
1543523531.433121,3195,0.1201586127281189
1543523531.592134,3196,0.11955218017101288
1543523532.728369,3203,0.1190456971526146
1543523533.1892061,3206,0.11762458831071854
1543523536.960927,3230,0.11903142184019089
1543523537.4328,3233,0.11912257969379425
1543523538.530904,3240,0.11651913076639175
1543523539.005899,3243,0.11837892234325409
1543523539.163708,3244,0.11794944852590561
1543523539.465633,3246,0.11838598549365997
1543523539.619523,3247,0.11750763654708862
1543523540.698845,3254,0.11803293228149414
1543523540.996922,3256,0.1165563315153122
1543523542.682653,3267,0.11694864928722382
1543523543.469803,3272,0.117063008248806
1543523544.896998,3281,0.11548948287963867
1543523545.191859,3283,0.11797273904085159
1543523545.4855628,3285,0.11633293330669403
1543523546.107272,3289,0.11461851745843887
1543523546.605626,3292,0.11508331447839737
1543523548.638442,3305,0.11568474024534225
1543523548.797822,3306,0.11362480372190475
1543523548.954836,3307,0.11561913788318634
1543523549.947777,3313,0.11435426026582718
1543523551.243296,3321,0.1119951605796814
1543523552.2334578,3327,0.11554809659719467
1543523552.419799,3328,0.11394622176885605
1543523552.574649,3329,0.114003486931324
1543523553.216633,3333,0.11179244518280029
