Wall time,Step,Value
1543523158.776117,736,0.4863256514072418
1543523159.074205,738,0.48799464106559753
1543523159.22814,739,0.4881429970264435
1543523159.8200371,743,0.48519912362098694
1543523160.417658,747,0.48873037099838257
1543523160.907274,750,0.4880276918411255
1543523161.0674949,751,0.4882907271385193
1543523161.227097,752,0.48739859461784363
1543523161.79324,756,0.4883340895175934
1543523163.072959,765,0.48400092124938965
1543523163.638714,769,0.48515912890434265
1543523163.774604,770,0.48593026399612427
1543523163.9270642,771,0.48720118403434753
1543523164.1962419,773,0.4877111315727234
1543523164.326601,774,0.4831146001815796
1543523165.164908,780,0.4852638840675354
1543523165.900458,784,0.485789954662323
1543523166.053243,785,0.48855432868003845
1543523166.345463,787,0.4890371263027191
1543523166.628412,789,0.4892679452896118
1543523167.064703,792,0.48482003808021545
1543523167.195276,793,0.4831709563732147
1543523167.32707,794,0.4826972782611847
1543523167.46726,795,0.4853951334953308
1543523167.882716,798,0.48952919244766235
1543523168.428788,802,0.48510968685150146
1543523169.172516,807,0.48831453919410706
1543523169.332492,808,0.48462173342704773
1543523169.482708,809,0.4877607822418213
1543523170.344325,815,0.487295925617218
1543523171.829142,825,0.4834095537662506
1543523172.270307,828,0.48322904109954834
1543523172.8464499,832,0.48723939061164856
1543523173.3953102,836,0.4881647229194641
1543523173.698219,838,0.4800456762313843
1543523174.4647932,843,0.48530420660972595
1543523178.2144608,867,0.48391997814178467
1543523178.533642,869,0.4862021207809448
1543523178.695337,870,0.479064404964447
1543523179.320811,874,0.4859866499900818
1543523179.6425118,876,0.48089975118637085
1543523180.269362,880,0.48315662145614624
1543523180.596687,882,0.4858139455318451
1543523182.039649,890,0.48178571462631226
1543523183.038623,896,0.4816136062145233
1543523183.7129002,900,0.4886179268360138
1543523184.886393,907,0.47946780920028687
1543523185.054931,908,0.4822995364665985
1543523185.208075,909,0.47933998703956604
1543523185.360288,910,0.48494791984558105
1543523186.2087622,915,0.48788508772850037
1543523186.5176802,917,0.482143372297287
1543523187.0053298,920,0.4788796305656433
1543523187.163959,921,0.4856102168560028
1543523187.490907,923,0.4855288565158844
1543523188.7343192,931,0.4784221649169922
1543523188.881412,932,0.4822162985801697
1543523189.340182,935,0.4860273599624634
1543523190.520074,942,0.47889983654022217
1543523191.035323,945,0.47882068157196045
1543523192.482943,954,0.4808602035045624
1543523192.77633,956,0.4878442883491516
1543523193.043322,958,0.4826925992965698
1543523193.483111,961,0.48385483026504517
1543523193.634741,962,0.48155781626701355
1543523194.894725,971,0.4793831706047058
1543523195.042194,972,0.4778181314468384
1543523195.616368,976,0.4827524721622467
1543523195.75415,977,0.4830244779586792
1543523195.89832,978,0.4815441071987152
1543523196.032434,979,0.49356359243392944
1543523196.641068,983,0.48077645897865295
1543523196.778307,984,0.4812505543231964
1543523197.1844301,987,0.48516497015953064
1543523197.325075,988,0.47645941376686096
1543523198.401193,996,0.4824709892272949
1543523200.471332,1000,0.4863528311252594
1543523200.8036458,1002,0.4762652814388275
1543523201.147937,1004,0.48388245701789856
1543523201.307601,1005,0.48492658138275146
1543523202.445621,1013,0.4813360273838043
1543523202.587723,1014,0.473687082529068
1543523203.013691,1017,0.4864448010921478
1543523204.1231868,1025,0.4726426601409912
1543523204.401858,1027,0.46673792600631714
1543523205.0547001,1031,0.4830487072467804
1543523205.190938,1032,0.4806055724620819
1543523206.035242,1037,0.48605865240097046
1543523207.179515,1044,0.47788652777671814
1543523208.779646,1055,0.4751031994819641
1543523209.074115,1057,0.4764111340045929
1543523210.1999118,1063,0.4805164933204651
1543523210.7276192,1066,0.4778049886226654
1543523211.063818,1068,0.4799942970275879
1543523211.599064,1072,0.47879013419151306
1543523212.138807,1076,0.473470002412796
1543523212.400176,1078,0.4836731255054474
1543523213.063321,1083,0.47321420907974243
1543523213.194129,1084,0.4821959435939789
1543523213.32388,1085,0.47331807017326355
1543523214.411583,1093,0.4798007905483246
1543523215.201149,1099,0.4759575426578522
1543523215.7434392,1103,0.47833332419395447
1543523215.875913,1104,0.4869784116744995
1543523216.012537,1105,0.48081690073013306
1543523217.388771,1114,0.4840503931045532
1543523218.116757,1119,0.48158296942710876
1543523220.060748,1133,0.4795081615447998
1543523220.327989,1135,0.476256787776947
1543523223.1093981,1155,0.4755372107028961
1543523223.2456582,1156,0.47190654277801514
1543523223.829385,1160,0.47600051760673523
1543523223.960613,1161,0.47282475233078003
1543523224.090015,1162,0.4745415151119232
1543523226.622398,1180,0.47301092743873596
1543523227.315234,1185,0.4728735089302063
1543523228.3158789,1192,0.4745390713214874
1543523228.455342,1193,0.4754679799079895
1543523229.2778912,1199,0.4696689546108246
1543523229.5645068,1201,0.46864259243011475
1543523230.235719,1206,0.47032132744789124
1543523230.517225,1208,0.47298043966293335
1543523230.803382,1210,0.4698188602924347
1543523231.3720682,1214,0.472351610660553
1543523233.920021,1232,0.46805572509765625
1543523234.228462,1234,0.47286516427993774
1543523234.528225,1236,0.46855005621910095
1543523235.663003,1244,0.47129541635513306
1543523236.064542,1247,0.4673958420753479
1543523236.871149,1253,0.48021140694618225
1543523237.1356642,1255,0.4733444154262543
1543523237.416474,1257,0.47048062086105347
1543523237.556504,1258,0.47098931670188904
1543523237.957942,1261,0.4806983768939972
1543523238.626634,1266,0.4676283597946167
1543523239.707157,1274,0.4597378969192505
1543523240.661201,1281,0.46278631687164307
1543523241.498862,1287,0.45847287774086
1543523242.0365388,1291,0.46872198581695557
1543523242.1723928,1292,0.4548046886920929
1543523242.305512,1293,0.4692041873931885
1543523242.440398,1294,0.4644027352333069
1543523243.242402,1300,0.4728308618068695
1543523244.707506,1310,0.45610517263412476
1543523244.983469,1312,0.46400976181030273
1543523245.431189,1315,0.46219247579574585
1543523245.575362,1316,0.46429094672203064
1543523246.0097952,1319,0.46367397904396057
1543523246.842636,1325,0.4655301570892334
1543523247.112022,1327,0.4614691138267517
1543523247.516712,1330,0.46894198656082153
1543523247.9275389,1333,0.460201621055603
1543523248.326525,1336,0.46554139256477356
1543523248.4615629,1337,0.4576864540576935
1543523251.068498,1355,0.46306249499320984
1543523252.568157,1366,0.4599835276603699
1543523253.121387,1370,0.45880672335624695
1543523255.302699,1385,0.45560145378112793
1543523255.7606132,1388,0.4607345759868622
1543523255.923153,1389,0.4537045955657959
1543523256.197908,1391,0.45118334889411926
1543523256.330403,1392,0.4551490247249603
1543523259.0854368,1412,0.4486024081707001
1543523259.213826,1413,0.4499363601207733
1543523259.342759,1414,0.4461498260498047
1543523260.025548,1419,0.4489533603191376
1543523260.429172,1422,0.4474124312400818
1543523261.002032,1426,0.44278809428215027
1543523261.287552,1428,0.4506371319293976
1543523261.846595,1432,0.4483495056629181
1543523262.3895109,1436,0.44760122895240784
1543523262.928824,1440,0.44459038972854614
1543523265.093617,1456,0.44323572516441345
1543523266.351223,1465,0.4418073892593384
1543523266.519489,1466,0.4422399401664734
1543523268.01063,1477,0.4438360333442688
1543523269.120058,1485,0.4404768645763397
1543523269.270676,1486,0.4345816373825073
1543523269.735496,1489,0.43757933378219604
1543523270.062284,1491,0.440620094537735
1543523270.2099872,1492,0.43883636593818665
1543523272.941497,1500,0.4350004494190216
1543523273.07376,1501,0.43138790130615234
1543523274.015876,1508,0.4370751976966858
1543523274.2801101,1510,0.42758145928382874
1543523276.069032,1523,0.43152788281440735
1543523276.225002,1524,0.4253414273262024
1543523276.646272,1527,0.4334772825241089
1543523277.630812,1534,0.42988577485084534
1543523279.2383559,1546,0.4232960343360901
1543523279.954199,1551,0.4284399151802063
1543523280.0928152,1552,0.42542216181755066
1543523280.386095,1554,0.4228823184967041
1543523281.3565938,1561,0.42124679684638977
1543523282.280148,1568,0.41476568579673767
1543523282.4202108,1569,0.41974642872810364
1543523283.628205,1578,0.42342668771743774
1543523284.198307,1582,0.42039355635643005
1543523284.514254,1584,0.41919463872909546
1543523285.1703832,1588,0.42241421341896057
1543523286.4984388,1597,0.42205432057380676
1543523287.429732,1604,0.4172886312007904
1543523287.6157,1605,0.4211134910583496
1543523288.324534,1610,0.4177709221839905
1543523289.436905,1618,0.4174477756023407
1543523289.705604,1620,0.41217443346977234
1543523290.660458,1627,0.4153636693954468
1543523290.789611,1628,0.4101390540599823
1543523291.337297,1632,0.415909081697464
1543523292.0388632,1637,0.4206841289997101
1543523292.475023,1640,0.41674524545669556
1543523292.750518,1642,0.41897594928741455
1543523293.1517608,1645,0.4200752079486847
1543523293.54627,1648,0.41347286105155945
1543523294.11042,1652,0.41487258672714233
1543523295.2438211,1660,0.4183313250541687
1543523296.434484,1668,0.4100479483604431
1543523296.7039528,1670,0.4204919934272766
1543523296.96817,1672,0.4177953004837036
1543523297.3698618,1675,0.42091605067253113
1543523297.518184,1676,0.41446158289909363
1543523298.408576,1682,0.415808767080307
1543523298.540884,1683,0.41950222849845886
1543523299.625231,1691,0.42196616530418396
1543523300.027798,1694,0.4182341396808624
1543523300.2026482,1695,0.41285941004753113
1543523300.3433359,1696,0.4180510342121124
1543523300.484159,1697,0.41460278630256653
1543523300.758646,1699,0.4241812825202942
1543523301.169276,1702,0.4174858629703522
1543523302.148586,1709,0.4155500531196594
1543523302.280787,1710,0.4208202064037323
1543523303.203739,1717,0.4119583070278168
1543523303.333241,1718,0.42302942276000977
1543523303.4765792,1719,0.4152909517288208
1543523304.6819708,1728,0.41391250491142273
1543523305.2175329,1732,0.4201843738555908
1543523305.480611,1734,0.42053428292274475
1543523305.633937,1735,0.4204990267753601
1543523305.912368,1737,0.4300227463245392
1543523306.584139,1742,0.41742607951164246
1543523306.723508,1743,0.4222700893878937
1543523306.985544,1745,0.4164900481700897
1543523307.115669,1746,0.42304202914237976
1543523307.243783,1747,0.41925618052482605
1543523307.9758878,1752,0.4255415201187134
1543523309.9685812,1766,0.42051684856414795
1543523311.378135,1775,0.4267524182796478
1543523312.546386,1781,0.42466142773628235
1543523313.495976,1788,0.42439591884613037
1543523313.6469572,1789,0.41995206475257874
1543523315.053712,1798,0.4340416193008423
1543523316.050496,1805,0.42770132422447205
1543523317.25533,1814,0.422376424074173
1543523317.666135,1817,0.4174949824810028
1543523318.6667361,1824,0.43394288420677185
1543523318.9345222,1826,0.42607465386390686
1543523319.478611,1830,0.42710012197494507
1543523320.826315,1840,0.4211466312408447
1543523320.956922,1841,0.43027424812316895
1543523321.386809,1844,0.4247230887413025
1543523322.126443,1849,0.42687124013900757
1543523322.679586,1853,0.42014506459236145
1543523324.669334,1866,0.4288356602191925
1543523324.990797,1868,0.42909812927246094
1543523325.1278772,1869,0.43029260635375977
1543523325.966602,1875,0.4288066625595093
1543523326.102327,1876,0.42956408858299255
1543523326.242348,1877,0.42019394040107727
1543523326.521754,1879,0.428833544254303
1543523326.807965,1881,0.42665377259254456
1543523328.531884,1893,0.43128249049186707
1543523331.063874,1911,0.4289894700050354
1543523331.9847622,1917,0.4422723054885864
1543523333.082734,1924,0.43005043268203735
1543523333.917536,1930,0.43565839529037476
1543523334.472121,1934,0.4363110363483429
1543523334.7515771,1936,0.4462018609046936
1543523335.020105,1938,0.4368494749069214
1543523335.874503,1944,0.43913549184799194
1543523336.284553,1947,0.4417042136192322
1543523336.570297,1949,0.4329451024532318
1543523337.021565,1952,0.4261578619480133
1543523337.429919,1955,0.44370773434638977
1543523337.8492749,1958,0.4454234838485718
1543523339.0652559,1967,0.4503360688686371
1543523339.331878,1969,0.4361640512943268
1543523340.988327,1981,0.44178470969200134
1543523341.126962,1982,0.4444981813430786
1543523341.257859,1983,0.4386252164840698
1543523343.3104289,1997,0.4453336298465729
1543523345.539217,2001,0.443730890750885
1543523346.0893922,2005,0.43754878640174866
1543523346.641908,2009,0.4439208507537842
1543523346.772414,2010,0.44303154945373535
1543523347.171633,2013,0.44006189703941345
1543523347.438007,2015,0.44444897770881653
1543523347.7190888,2017,0.44225946068763733
1543523348.83635,2025,0.4409348964691162
1543523349.1030881,2027,0.4351399838924408
1543523349.5381918,2030,0.43533098697662354
1543523349.963278,2033,0.44599390029907227
1543523350.4137118,2036,0.4421886205673218
1543523350.705106,2038,0.4465734660625458
1543523351.102041,2041,0.45524460077285767
1543523351.5207958,2044,0.445282518863678
1543523353.7471921,2060,0.444507360458374
1543523354.714314,2067,0.44149067997932434
1543523355.386566,2072,0.4330790936946869
1543523355.522984,2073,0.44667500257492065
1543523355.657256,2074,0.4462437331676483
1543523355.9201531,2076,0.44467997550964355
1543523356.053992,2077,0.46026384830474854
1543523356.3245618,2079,0.44675055146217346
1543523356.592344,2081,0.4478241205215454
1543523357.118491,2085,0.43833571672439575
1543523357.661313,2089,0.4489000737667084
1543523358.343144,2094,0.4440823197364807
1543523358.6241071,2096,0.449200302362442
1543523359.6019871,2103,0.4517325162887573
1543523359.8711371,2105,0.43944495916366577
1543523360.005548,2106,0.4449002742767334
1543523360.4183419,2109,0.4396435618400574
1543523360.687237,2111,0.455242782831192
1543523361.211113,2115,0.4520358443260193
1543523361.913523,2120,0.45025500655174255
1543523362.1842968,2122,0.44835540652275085
1543523362.315861,2123,0.4553471803665161
1543523363.6655118,2133,0.4438665211200714
1543523363.8104708,2134,0.44506409764289856
1543523364.3929238,2138,0.437725692987442
1543523364.848109,2141,0.4397892653942108
1543523365.248287,2144,0.43299639225006104
1543523365.404992,2145,0.446811705827713
1543523365.844373,2148,0.4468732476234436
1543523365.974793,2149,0.45070111751556396
1543523366.238273,2151,0.44939473271369934
1543523366.931246,2156,0.4462907314300537
1543523367.0697558,2157,0.4331298768520355
1543523368.050789,2164,0.44414272904396057
1543523368.2077692,2165,0.4592997133731842
1543523368.845181,2169,0.4465448260307312
1543523369.1138098,2171,0.4444923996925354
1543523369.3957381,2173,0.43733739852905273
1543523370.005196,2177,0.4465474784374237
1543523371.423912,2187,0.4355001747608185
1543523371.696277,2189,0.44665199518203735
1543523371.967016,2191,0.4410818815231323
1543523372.10193,2192,0.45064762234687805
1543523372.66909,2196,0.44857528805732727
1543523373.076635,2199,0.4350926876068115
1543523374.3558831,2207,0.4396073520183563
1543523374.9005451,2211,0.4490605592727661
1543523375.30208,2214,0.4464496076107025
1543523376.845711,2225,0.4349000155925751
1543523377.385095,2229,0.44404420256614685
1543523377.6557992,2231,0.43699926137924194
1543523378.145031,2234,0.4437369406223297
1543523378.524044,2236,0.4410202205181122
1543523378.703308,2237,0.4391029179096222
1543523378.99113,2239,0.43914666771888733
1543523379.2679071,2241,0.4384188652038574
1543523379.415715,2242,0.43547943234443665
1543523379.682534,2244,0.4231577217578888
1543523379.945445,2246,0.4335066080093384
1543523380.07485,2247,0.43589258193969727
1543523380.6168451,2251,0.4318884015083313
1543523381.0320919,2254,0.43325158953666687
1543523381.440178,2257,0.4323727488517761
1543523382.1383219,2262,0.4452395439147949
1543523383.8033621,2274,0.4387345612049103
1543523384.326078,2278,0.43718308210372925
1543523384.747107,2281,0.43522149324417114
1543523386.085021,2291,0.43763110041618347
1543523386.911208,2297,0.4317883253097534
1543523387.045224,2298,0.4288446307182312
1543523387.3277812,2300,0.4398093819618225
1543523387.7548108,2303,0.4265905022621155
1543523388.146028,2306,0.416967511177063
1543523388.279108,2307,0.4279075264930725
1543523388.424452,2308,0.4305482804775238
1543523389.8499892,2318,0.4374779760837555
1543523389.984354,2319,0.4373212158679962
1543523390.118709,2320,0.43219009041786194
1543523390.427532,2322,0.4376524090766907
1543523392.198399,2334,0.4384138882160187
1543523392.337457,2335,0.43526554107666016
1543523392.480844,2336,0.4207400679588318
1543523392.621492,2337,0.4279204308986664
1543523393.7271879,2345,0.42792609333992004
1543523395.022896,2354,0.42758452892303467
1543523397.346988,2371,0.4211617410182953
1543523399.236007,2385,0.4267841577529907
1543523399.653018,2388,0.4296143054962158
1543523399.79191,2389,0.4298892021179199
1543523399.9418921,2390,0.43106797337532043
1543523400.23713,2392,0.434410959482193
1543523401.360403,2400,0.42406487464904785
1543523401.627713,2402,0.41826099157333374
1543523402.22874,2406,0.4255758225917816
1543523403.757407,2416,0.41537630558013916
1543523404.907865,2424,0.4273827075958252
1543523405.046457,2425,0.4151686131954193
1543523406.646018,2436,0.40907803177833557
1543523407.737493,2444,0.42358633875846863
1543523408.541604,2450,0.40715688467025757
1543523408.6835551,2451,0.4224262535572052
1543523408.970561,2453,0.4302152097225189
1543523409.250834,2455,0.42238521575927734
1543523409.998501,2460,0.42179328203201294
1543523412.864504,2479,0.4130885601043701
1543523413.152309,2481,0.41572996973991394
1543523413.788206,2485,0.41927826404571533
1543523413.9480162,2486,0.41843804717063904
1543523415.575584,2496,0.41159725189208984
1543523415.898108,2498,0.4196428060531616
1543523417.68549,2501,0.411774605512619
1543523417.854263,2502,0.4146036207675934
1543523418.057442,2503,0.4249498248100281
1543523419.76195,2513,0.4234382212162018
1543523419.9408581,2514,0.4131694734096527
1543523420.476306,2517,0.41130679845809937
1543523420.8246222,2519,0.41893118619918823
1543523421.477869,2523,0.41286757588386536
1543523421.8206232,2525,0.4075086712837219
1543523422.337489,2528,0.40720075368881226
1543523422.673831,2530,0.4141346216201782
1543523423.061496,2532,0.413517028093338
1543523423.4383192,2534,0.4268290102481842
1543523425.057146,2543,0.4151739478111267
1543523425.769079,2547,0.41742178797721863
1543523426.460486,2551,0.41319966316223145
1543523426.7889888,2553,0.40597376227378845
1543523427.286467,2556,0.4100784361362457
1543523427.818314,2559,0.400934636592865
1543523428.845784,2565,0.3925918936729431
1543523429.0240011,2566,0.4151243269443512
1543523429.7144718,2570,0.396711140871048
1543523430.214551,2573,0.41078412532806396
1543523430.731881,2576,0.4080314338207245
1543523431.0601878,2578,0.41672390699386597
1543523432.5517418,2587,0.39486414194107056
1543523433.052829,2590,0.41172918677330017
1543523433.210183,2591,0.40258461236953735
1543523433.366886,2592,0.4173644781112671
1543523433.5467992,2593,0.4001361131668091
1543523434.054713,2596,0.40485548973083496
1543523434.7125142,2600,0.40864336490631104
1543523435.6936,2606,0.4101329445838928
1543523435.845232,2607,0.41049954295158386
1543523436.314938,2610,0.41558921337127686
1543523437.5876732,2618,0.4084135591983795
1543523438.3841338,2623,0.4098670780658722
1543523438.890272,2626,0.39744940400123596
1543523439.401283,2629,0.4038243889808655
1543523439.584525,2630,0.4052104353904724
1543523440.571931,2636,0.4085448980331421
1543523440.911586,2638,0.4047733247280121
1543523441.9013708,2644,0.40950483083724976
1543523442.410506,2647,0.4086325764656067
1543523442.904424,2650,0.4039425551891327
1543523443.05653,2651,0.4088331460952759
1543523443.691682,2655,0.3994971215724945
1543523446.8210292,2674,0.3908834457397461
1543523447.433459,2678,0.4084709882736206
1543523447.760503,2680,0.40814703702926636
1543523448.552202,2685,0.41110631823539734
1543523449.366118,2690,0.4098680913448334
1543523451.379352,2703,0.41525501012802124
1543523452.023308,2707,0.3920685946941376
1543523452.4932091,2710,0.4239215850830078
1543523454.882186,2725,0.4140380918979645
1543523456.7050729,2736,0.39063480496406555
1543523456.8618581,2737,0.4134667217731476
1543523457.3517098,2740,0.40907567739486694
1543523458.304142,2746,0.399848073720932
1543523459.422305,2753,0.41148483753204346
1543523459.5779572,2754,0.40029406547546387
1543523459.743445,2755,0.4114654064178467
1543523459.898433,2756,0.4072911739349365
1543523460.0616891,2757,0.4096730649471283
1543523460.213421,2758,0.402118057012558
1543523461.562572,2766,0.41609469056129456
1543523465.403692,2789,0.3853726387023926
1543523465.559298,2790,0.3959389626979828
1543523465.7226691,2791,0.41874319314956665
1543523466.84193,2798,0.40184274315834045
1543523468.551764,2809,0.42005422711372375
1543523468.872583,2811,0.394736647605896
1543523470.876457,2823,0.4166921079158783
1543523471.038569,2824,0.41158154606819153
1543523471.5357351,2827,0.38424524664878845
1543523471.867264,2829,0.4061738848686218
1543523472.024405,2830,0.3928076922893524
1543523472.344827,2832,0.40733906626701355
1543523475.387933,2851,0.4024735391139984
1543523476.264343,2856,0.4180711507797241
1543523476.7722712,2859,0.38979989290237427
1543523477.270449,2862,0.42105934023857117
1543523478.712311,2871,0.4034768342971802
1543523478.863211,2872,0.4130890369415283
1543523479.8105412,2878,0.42096084356307983
1543523480.125851,2880,0.41099289059638977
1543523480.277668,2881,0.4072437882423401
1543523481.232416,2887,0.40148070454597473
1543523481.712231,2890,0.4181014597415924
1543523481.874954,2891,0.39652520418167114
1543523482.648423,2896,0.4105790853500366
1543523482.955735,2898,0.40195733308792114
1543523483.251895,2900,0.39366206526756287
1543523483.7275898,2903,0.40916723012924194
1543523483.887829,2904,0.4222410321235657
1543523485.153119,2912,0.39980775117874146
1543523485.966631,2917,0.4043947160243988
1543523486.279399,2919,0.40466535091400146
1543523486.456075,2920,0.4121668338775635
1543523486.616331,2921,0.4280317425727844
1543523488.358953,2932,0.4073036015033722
1543523489.923284,2942,0.3968653976917267
1543523491.1773498,2950,0.3925313651561737
1543523494.001136,2967,0.41601067781448364
1543523494.8246431,2972,0.4138849973678589
1543523495.163373,2974,0.4120083749294281
1543523495.3246431,2975,0.3977656066417694
1543523495.814375,2978,0.4006839096546173
1543523497.451705,2988,0.41655635833740234
1543523498.434432,2994,0.4015653133392334
1543523499.074352,2998,0.4076445400714874
1543523501.214209,3003,0.39870503544807434
1543523501.542838,3005,0.4048461616039276
1543523501.870782,3007,0.40144070982933044
1543523502.193689,3009,0.3967178165912628
1543523502.53279,3011,0.40130501985549927
1543523503.164816,3015,0.41248735785484314
1543523503.32043,3016,0.40372592210769653
1543523503.792795,3019,0.4007713496685028
1543523504.809309,3025,0.391997754573822
1543523505.117841,3027,0.3979364037513733
1543523505.60007,3030,0.4012836813926697
1543523505.759573,3031,0.4041179418563843
1543523506.8749938,3038,0.39440545439720154
1543523507.179992,3040,0.39725399017333984
1543523507.350291,3041,0.4039750099182129
1543523507.5213702,3042,0.40742504596710205
1543523508.7365382,3050,0.394659161567688
1543523511.048125,3065,0.397672176361084
1543523511.343571,3067,0.40414008498191833
1543523511.659992,3069,0.4025714099407196
1543523511.9598951,3071,0.3940800428390503
1543523512.2690492,3073,0.4026053249835968
1543523513.6691399,3082,0.4070190191268921
1543523514.326512,3086,0.39015811681747437
1543523514.63888,3088,0.4036300480365753
1543523516.329294,3099,0.3954464793205261
1543523516.9614909,3103,0.3933454751968384
